BrightBox,Project ID,Job Code,Address,Utility Company,TU Invoice,City,CAP date approved,Permit Approval Date,Created Date,Install Date,PTO Recorded Date,Project Status
,PR-3003051951,221R-009DROZ,9 Russell Calvin Dr Worcester MA USA 01605,National Grid,"$12,270.25",Worcester,9/16/2024,9/24/2024,3/3/2025,3/14/2025,7/16/2025,Complete
,PR-3003578576,221R-33CDE C,33 Charlton St Fitchburg MA USA 01420,UNITIL,"$1,125.64",Fitchburg,3/26/2025,5/22/2025,5/7/2025,5/28/2025,7/17/2025,Complete
,PR-3002707364,261R-091SOU1,91 Bradley St Woonsocket RI USA 02895,National Grid,"$9,355.22",Woonsocket,8/6/2024,5/27/2025,6/5/2025,6/3/2025,7/17/2025,Complete
,PR-3003403251,222R-045OWEN,45 Clark St Salem MA USA 01970,National Grid,"$8,578.53",Salem,1/2/2025,1/17/2025,3/18/2025,4/4/2025,7/18/2025,Complete
,PR-3001749560,224R-076CANN,76 Will Palmer Rd Southwick MA USA 01077,WMECO,"$3,709.00",Southwick,11/5/2023,12/15/2023,2/29/2024,3/29/2024,7/21/2025,Complete
,PR-3002572345,223R-287PER1,287 Rockland St Brockton MA USA 02301,National Grid,"$7,423.83",Brockton,6/26/2024,8/7/2024,11/13/2024,1/13/2025,7/22/2025,Complete
,PR-3003881668,222R-020PORC,20 Morrison Ln Sandown NH USA 03873,Eversource,"$1,169.68",SANDOWN,5/12/2025,5/28/2025,7/2/2025,7/10/2025,7/24/2025,Complete
,PR-3003118023,221R-006OSAG,6 Penobscot St Worcester MA USA 01606,National Grid,"$7,483.28",Worcester,12/1/2024,12/10/2024,2/18/2025,4/7/2025,7/28/2025,Complete
,PR-3003084056,224R-518FORN,518 Franklin St Ext Agawam MA USA 01001,WMECO,"$3,849.68",Agawam,9/30/2024,1/21/2025,11/25/2024,1/24/2025,8/5/2025,Complete
,PR-3003661499,223R-167WHIT2,167 Colwell Dr Dedham MA USA 02026,Eversource,"$2,384.10",Dedham,3/21/2025,6/11/2025,5/20/2025,6/23/2025,8/6/2025,Complete
,PR-3001769270,221R-150GARC,150 Billings Rd Fitchburg MA USA 01420,UNITIL,"$1,054.04",Fitchburg,10/12/2023,11/17/2023,10/3/2023,1/2/2024,8/7/2025,Complete
,PR-3003225832,223R-117COST2,117 Monks Hill Rd Kingston MA USA 02364,Eversource,"$1,973.76",Kingston,3/21/2025,4/11/2025,5/28/2025,6/13/2025,8/12/2025,Complete
,PR-3003504292,223R-086MONI,86 Eisenhower Rd Swansea MA USA 02777,National Grid,"$8,943.60",SWANSEA,2/13/2025,2/21/2025,6/3/2025,6/18/2025,8/12/2025,Complete
,PR-3002992886,221R-008GEFF,8 Fleuette Dr Bellingham MA USA 02019,National Grid,"$9,634.62",Bellingham,10/5/2024,10/16/2024,12/30/2024,12/31/2024,8/13/2025,Complete
,PR-3003755828,221R-111GIFF,111 Melbourne Rd Pittsfield MA USA 01201,WMECO,"$1,618.12",PITTSFIELD,4/30/2025,7/1/2025,6/2/2025,7/7/2025,8/15/2025,Complete
,PR-3003749469,222R-24MBELL,24 Morrill Rd Hooksett NH USA 03106,Eversource,"$5,651.73",HOOKSETT,4/23/2025,5/22/2025,6/27/2025,6/30/2025,8/15/2025,Complete
,PR-3003105766,221R-116MANN,116 Church Ave Northbridge MA USA 01534,National Grid,"$2,100.00",Northbridge,12/10/2024,12/31/2024,2/7/2025,2/12/2025,8/19/2025,Complete
,PR-3002620973,221R-012TRA1,12 Melville St Worcester MA USA 01605,National Grid,"$5,458.39",Worcester,8/24/2024,9/10/2024,1/31/2025,2/10/2025,8/21/2025,Complete
,PR-3003473561,221R-910VELE,910 Fitchburg State Rd Ashby MA USA 01431,UNITIL,"$1,125.64",Ashby,1/18/2025,3/10/2025,2/21/2025,3/18/2025,8/25/2025,Complete
,PR-3003141767,221R-020BRE1,20 Tobin Rd Leicester MA USA 01611,National Grid,"$7,483.28",Leicester,10/5/2024,11/4/2024,12/17/2024,12/17/2024,8/25/2025,Complete
,PR-3003739466,222R-21WEDMO,21 Westway Rd Wayland MA USA 01778,Eversource,"$4,386.00",WAYLAND,4/7/2025,4/24/2025,5/19/2025,5/23/2025,8/26/2025,Complete
,PR-3003215720,221R-049KAR1,49 Bullard Ave Worcester MA USA 01605,National Grid,"$21,300.00",Worcester,10/28/2024,11/12/2024,3/6/2025,3/17/2025,9/3/2025,Complete
,PR-3002611220,221R-017HOWL,17 Hillside Dr Sturbridge MA USA 01566,National Grid,"$7,816.28",Sturbridge,7/12/2024,8/1/2024,2/14/2025,2/25/2025,9/8/2025,Complete
,PR-3003144867,222R-628ROSA,628 Haverhill St #1 Lawrence MA USA 01841,National Grid,"$7,717.94",Lawrence,11/20/2024,12/18/2024,2/18/2025,4/4/2025,9/9/2025,Complete
,PR-3003221621,222R-002COLE,2 Desmond Rd Beverly MA USA 01915,National Grid,"$7,483.28",Beverly,11/26/2024,12/4/2024,2/13/2025,2/26/2025,9/11/2025,Complete
,PR-3003036966,221R-040AMME,40 New Fitchburg Rd Townsend MA USA 01474,UNITIL,"$6,626.41",West Townsend,10/1/2024,12/16/2024,12/3/2024,1/2/2025,9/12/2025,Complete
,PR-3003648600,221R-161REID,161 Ashland Ave Springfield MA USA 01119,WMECO,"$1,575.01",SPRINGFIELD,3/17/2025,7/15/2025,6/13/2025,7/16/2025,9/16/2025,Complete
,PR-3003392763,221R-060PER1,60 High St Southampton MA USA 01073,WMECO,"$2,202.86",Southampton,1/30/2025,6/25/2025,4/11/2025,8/4/2025,9/18/2025,Complete
,PR-3003108653,222R-037HORT,37 Dartmouth St #3 Lawrence MA USA 01841,National Grid,"$8,427.80",Lawrence,9/30/2024,11/21/2024,11/26/2024,12/14/2024,9/19/2025,Complete
,PR-3003893053,221R-109COND,109 Montrose St Fitchburg MA USA 01420,UNITIL,"$6,124.49",Fitchburg,5/28/2025,7/9/2025,7/2/2025,7/16/2025,9/19/2025,Complete
,PR-3002934364,222R-001HURS,1 Wandover Way Newburyport MA USA 01950,National Grid,$0.00,Newburyport,10/29/2024,10/30/2024,12/5/2024,5/28/2025,9/24/2025,Complete
,PR-3003699992,223R-50OROWE,50 Old Oaken Bucket Rd Scituate MA USA 02066,National Grid,"$2,038.32",SCITUATE,4/2/2025,4/16/2025,6/23/2025,7/14/2025,9/25/2025,Complete
,PR-3002740718,221R-067MCGU,67 Field Dr Athol MA USA 01331,National Grid,"$8,858.36",Athol,9/19/2024,10/16/2024,2/12/2025,2/17/2025,9/25/2025,Complete
,PR-3002928253,222R-158PUTN,158 Winthrop St Winthrop MA USA 02152,National Grid,"$8,083.03",Winthrop,2/18/2025,4/9/2025,5/8/2025,5/15/2025,9/29/2025,Complete
,PR-3003524476,221R-77SCLIF,77 Sunrise Ave Fitchburg MA USA 01420,UNITIL,"$1,125.63",FITCHBURG,2/26/2025,5/5/2025,4/22/2025,5/7/2025,9/29/2025,Complete
,PR-3003044724,221R-041LENN,41 Hemlock Dr Millbury MA USA 01527,National Grid,"$7,658.50",Millbury,9/17/2024,9/30/2024,11/21/2024,11/26/2024,9/30/2025,Complete
,PR-3003825436,223R-120PERK2,120 Elain Ave Falmouth MA USA 02536,Eversource,"$2,384.10",E FALMOUTH,4/29/2025,5/15/2025,7/8/2025,8/11/2025,10/1/2025,Complete
,PR-3003831630,221R-78PHARR,78 Parkside Ave Pittsfield MA USA 01201,WMECO,"$1,570.62",PITTSFIELD,5/6/2025,7/1/2025,6/13/2025,7/14/2025,10/3/2025,Complete
,PR-3003555179,221R-50KNORC,50 Klondike Ave Fitchburg MA USA 01420,UNITIL,"$9,651.51",Fitchburg,2/26/2025,5/13/2025,4/28/2025,5/30/2025,10/7/2025,Complete
,PR-3004011252,222R-076ARSE2,76 Whitehouse Rd Rochester NH USA 03867,Eversource,$0.00,Rochester,6/9/2025,6/24/2025,7/7/2025,8/12/2025,10/7/2025,Complete
,PR-3003623472,223R-228KUT2,228 Narrow Ave Westport MA USA 02790,National Grid,"$2,329.40",WESTPORT,3/1/2025,3/14/2025,6/27/2025,6/30/2025,10/13/2025,Complete
,PR-3003978099,223R-003PACH,3 Musket Rd Attleboro MA USA 02703,National Grid,"$7,717.94",ATTLEBORO,6/5/2025,6/13/2025,7/28/2025,8/26/2025,10/13/2025,Complete
,PR-3003557642,221R-181TEIX,181 Beech St Fitchburg MA USA 01420,UNITIL,"$8,165.25",Fitchburg,2/20/2025,5/22/2025,5/6/2025,5/28/2025,10/14/2025,Complete
,PR-3003653379,221R-47SCLAR,47 Squassick Rd West Springfield MA USA 01089,WMECO,"$3,431.35",WEST SPRINGFIELD,3/14/2025,5/20/2025,4/16/2025,5/23/2025,10/15/2025,Complete
,PR-3003791689,221R-17ISINU,17 Institute St Fitchburg MA USA 01420,UNITIL,"$5,651.99",FITCHBURG,5/15/2025,7/28/2025,6/12/2025,7/30/2025,10/17/2025,Complete
,PR-3003017587,221R-338SPAR,338 Heywood Rd Ashby MA USA 01431,UNITIL,"$1,125.64",Ashby,12/20/2024,2/28/2025,2/11/2025,9/4/2025,10/17/2025,Complete
,PR-3003085362,221R-040CONS,40 Poirier St Bellingham MA USA 02019,National Grid,"$7,997.77",Bellingham,9/30/2024,10/7/2024,12/2/2024,12/30/2024,10/20/2025,Complete
,PR-3002936656,223R-060KHON,60 Emery St Holbrook MA USA 02343,National Grid,"$7,423.83",Holbrook,8/27/2024,11/12/2024,10/14/2024,11/18/2024,10/21/2025,Complete
,PR-3003645786,221R-3GECRUZ,3 George St Dudley MA USA 01571,National Grid,"$2,038.32",DUDLEY,3/14/2025,7/16/2025,6/18/2025,7/18/2025,10/22/2025,Complete
,PR-3003459185,223R-008LOPE,8 Short St Brockton MA USA 02302,National Grid,"$7,816.28",Brockton,1/15/2025,1/22/2025,3/18/2025,3/31/2025,10/27/2025,Complete
,PR-3003573003,221R-176WOOD2,176 Blackstone St Mendon MA USA 01756,National Grid,"$2,038.32",MENDON,2/28/2025,3/14/2025,5/22/2025,6/11/2025,10/28/2025,Complete
,PR-3003018101,223R-041SHAW,41 Cashman Pl Brockton MA USA 02301,National Grid,"$1,919.43",Brockton,10/4/2024,12/2/2024,12/11/2024,12/12/2024,10/29/2025,Complete
,PR-3003666364,221R-73FKEEN,73 Fruit Street Ext Milford MA USA 01757,National Grid,"$7,483.28",MILFORD,3/14/2025,3/25/2025,5/14/2025,5/27/2025,10/29/2025,Complete
,PR-3003653651,221R-4PIMCDO,4 Pine Ridge Dr Oxford MA USA 01540,National Grid,"$2,038.32",OXFORD,4/2/2025,4/30/2025,5/29/2025,6/18/2025,10/29/2025,Complete
,PR-3003738347,221R-24MBREN,24 Monroe St Douglas MA USA 01516,National Grid,"$2,038.32",DOUGLAS,4/14/2025,5/5/2025,6/16/2025,6/18/2025,10/29/2025,Complete
,PR-3004150182,221R-126PIAO,126 John St Ludlow MA USA 01056,WMECO,"$4,853.07",LUDLOW,7/17/2025,9/19/2025,4/8/2026,9/24/2025,10/30/2025,Complete
,PR-3003862052,223R-052WHIT,52 Maplewood Dr Hanover MA USA 02339,National Grid,"$8,000.00",HANOVER,5/1/2025,5/27/2025,6/6/2025,7/14/2025,10/30/2025,Complete
,PR-3003798220,221R-315JANC,315 Burrage St Lunenburg MA USA 01462,UNITIL,"$4,996.29",LUNENBURG,4/22/2025,7/9/2025,6/23/2025,7/30/2025,10/30/2025,Complete
,PR-3003950706,221R-095ARCE,95 Talmadge Dr Springfield MA USA 01118,WMECO,"$11,418.22",SPRINGFIELD,5/29/2025,9/22/2025,7/2/2025,9/25/2025,10/30/2025,Complete
,PR-3003670005,223R-99PFROE,99 Pine Ave Barnstable MA USA 02601,Eversource,"$4,139.06",HYANNIS,4/12/2025,5/27/2025,6/23/2025,8/7/2025,10/31/2025,Complete
,PR-3003031206,222R-558SPEL,558 Mountain Ave Revere MA USA 02151,National Grid,"$7,483.28",Revere,9/20/2024,11/14/2024,12/2/2024,12/20/2024,10/31/2025,Complete
,PR-3003654352,221R-98BROBE,98 Burnham Rd Greenfield MA USA 01301,WMECO,"$4,702.57",GREENFIELD,5/15/2025,7/30/2025,5/28/2025,8/19/2025,11/3/2025,Complete
,PR-3003875427,221R-015GATE,15 Sunset Square Greenfield MA USA 01301,WMECO,"$3,872.47",GREENFIELD,5/22/2025,8/28/2025,7/10/2025,9/5/2025,11/3/2025,Complete
,PR-3003763926,222R-14JWYMA,14 James Rd Methuen MA USA 01844,National Grid,"$7,816.28",METHUEN,4/9/2025,5/6/2025,6/23/2025,7/24/2025,11/7/2025,Complete
,PR-3003519153,223R-183LICO,183 Lowe Ave Stoughton MA USA 02072,National Grid,"$7,483.28",STOUGHTON,2/15/2025,3/6/2025,5/1/2025,8/1/2025,11/12/2025,Complete
,PR-3003000029,223R-035COIM,35 Bartlett Rd Randolph MA USA 02368,National Grid,"$7,423.83",Randolph,10/16/2024,10/23/2024,1/6/2025,1/16/2025,11/14/2025,Complete
,PR-3004212139,223R-246ALFA2,1246 N Hixville Rd Dartmouth MA USA 02747,Eversource,"$3,410.03",Dartmouth,7/25/2025,8/13/2025,9/5/2025,9/17/2025,11/14/2025,Complete
,PR-3004010952,221R-027TESS,27 Vadnais St Agawam MA USA 01001,WMECO,"$9,684.40",Agawam,6/12/2025,10/13/2025,7/29/2025,10/16/2025,11/17/2025,Complete
,PR-3002790458,221R-020CART,20 Border Ave Millbury MA USA 01527,National Grid,"$7,658.50",Millbury,7/19/2024,7/26/2024,9/24/2024,9/23/2024,11/17/2025,Complete
,PR-3003555630,221R-23TOSTI,23 Tanner Rd Webster MA USA 01570,National Grid,"$8,000.00",Webster,2/14/2025,2/21/2025,4/24/2025,5/21/2025,11/17/2025,Complete
,PR-3003251262,223R-015BER1,15 Cullen Dr Randolph MA USA 02368,National Grid,"$7,816.28",Randolph,11/2/2024,11/6/2024,2/11/2025,2/24/2025,11/18/2025,Complete
,PR-3003381076,221R-054LIND,54 Townsend Rd Shirley MA USA 01464,National Grid,"$7,483.28",Shirley,12/12/2024,12/30/2024,3/10/2025,3/18/2025,11/20/2025,Complete
,PR-3002840952,221R-003VAL3,3 Carrier Ln Sutton MA USA 01590,National Grid,"$7,483.28",Sutton,2/9/2025,3/7/2025,4/25/2025,5/5/2025,11/20/2025,Complete
,PR-3002809358,224R-009LAVI,9 Gargon Terrace Southwick MA USA 01077,Eversource,"$4,871.61",Southwick,7/24/2024,10/25/2024,9/9/2024,10/28/2024,11/21/2025,Complete
,PR-3004119845,221R-009MCMA2,9 Glendale Rd Southampton MA USA 01073,WMECO,"$1,520.80",Southampton,7/16/2025,10/22/2025,9/23/2025,10/27/2025,11/26/2025,Complete
,PR-3002216197,223R-015HAR1,15 Harriette St S Randolph MA USA 02368,National Grid,"$18,115.65",Randolph,4/24/2024,4/30/2024,2/25/2024,1/30/2025,11/26/2025,Complete
,PR-3003878511,221R-017MORA2,17 Pine St Clinton MA USA 01510,National Grid,"$8,546.42",CLINTON,5/7/2025,7/21/2025,7/7/2025,7/21/2025,12/1/2025,Complete
,PR-3002950182,221R-023GAG1,23 Pine Ridge Dr Oxford MA USA 01540,National Grid,"$7,658.50",Oxford,9/8/2024,9/12/2024,11/14/2024,11/22/2024,12/1/2025,Complete
,PR-3003686264,223R-86CMASO,86 Center St Carver MA USA 02330,Eversource,"$1,973.76",CARVER,4/24/2025,7/21/2025,6/18/2025,9/10/2025,12/1/2025,Complete
,PR-3003410029,221R-125WATE,125 Gore Rd Webster MA USA 01570,National Grid,"$7,717.94",Webster,3/8/2025,3/20/2025,5/30/2025,7/1/2025,12/2/2025,Complete
,PR-3004203881,223R-003YU,3 Cross Rd Dartmouth MA USA 02747,Eversource,"$7,494.83",Dartmouth,7/31/2025,8/13/2025,10/16/2025,10/28/2025,12/3/2025,Complete
,PR-3003041781,223R-069BOS1,69 Althea Rd Randolph MA USA 02368,National Grid,"$7,483.28",Randolph,11/21/2024,11/26/2024,3/18/2025,3/26/2025,12/3/2025,Complete
,PR-3003580884,222R-303PIER2,303 Kingsbury Ave Haverhill MA USA 01835,National Grid,$0.00,HAVERHILL,2/22/2025,3/3/2025,7/15/2025,8/1/2025,12/3/2025,Complete
,PR-3002550326,223R-045BELO,45 Soren St Randolph MA USA 02368,National Grid,"$2,038.32",Randolph,6/1/2024,6/10/2024,8/18/2024,8/23/2024,12/3/2025,Complete
,PR-3003086691,222R-065RAGO,65 Marshall St Revere MA USA 02151,National Grid,"$2,038.32",Revere,9/28/2024,11/1/2024,12/27/2024,1/15/2025,12/3/2025,Complete
,PR-3003414295,223R-554HUAN,554 Quarry St Quincy MA USA 02169,National Grid,"$1,919.43",Quincy,3/17/2025,9/7/2025,8/26/2025,9/22/2025,12/3/2025,Complete
,PR-3003670643,222R-130FERN,130 Graves Rd Revere MA USA 02151,National Grid,"$9,942.54",REVERE,3/28/2025,5/16/2025,7/23/2025,8/7/2025,12/3/2025,Complete
,PR-3003881997,222R-014GONZ2,14 State St Lawrence MA USA 01843,National Grid,"$2,000.00",Lawrence,5/29/2025,7/1/2025,8/13/2025,9/3/2025,12/3/2025,Complete
,PR-3003490812,222R-008FAZI,8 Tyler Ave Methuen MA USA 01844,National Grid,"$7,717.94",METHUEN,1/22/2025,2/7/2025,3/24/2025,4/3/2025,12/4/2025,Complete
,PR-3003709475,222R-8PASMIT,8 Pamela Rd Saugus MA USA 01906,National Grid,"$7,816.28",SAUGUS,4/28/2025,7/28/2025,6/24/2025,7/30/2025,12/4/2025,Complete
,PR-3004041774,223R-046MCDO2,46 Mill St Pembroke MA USA 02359,National Grid,"$7,483.28",PEMBROKE,6/23/2025,7/23/2025,9/8/2025,10/31/2025,12/4/2025,Complete
,PR-3003759515,221R-52BCUMM,52 Barnes Rd North Brookfield MA USA 01535,National Grid,"$2,038.32",NORTH BROOKFIELD,4/12/2025,4/29/2025,6/9/2025,7/22/2025,12/4/2025,Complete
,PR-3003558720,222R-16WPROV,16 Willowdale Rd Tyngsborough MA USA 01879,National Grid,"$7,816.28",TYNGSBORO,2/14/2025,2/24/2025,5/5/2025,5/15/2025,12/4/2025,Complete
,PR-3003547550,221R-179SAGE,179 West St Auburn MA USA 01501,National Grid,"$7,717.94",Auburn,3/12/2025,6/4/2025,7/10/2025,11/11/2025,12/4/2025,Complete
,PR-3003484975,222R-041LUCH,41 Meeting House Hill Rd West Newbury MA USA 01985,National Grid,"$3,957.74",WEST NEWBURY,1/22/2025,2/18/2025,3/24/2025,5/6/2025,12/4/2025,Complete
,PR-3002934402,222R-060MALD,60 6th Ave Haverhill MA USA 01830,National Grid,"$7,483.28",Haverhill,8/15/2024,8/23/2024,11/26/2024,11/29/2024,12/4/2025,Complete
,PR-3001783860,221R-510SELI,510 Rollstone Rd Fitchburg MA USA 01420,UNITIL,"$15,268.94",Fitchburg,4/25/2025,6/17/2025,2/15/2025,6/24/2025,12/4/2025,Complete
,PR-3003020925,221R-288KAR1,288 St Nicholas Ave Worcester MA USA 01606,National Grid,"$7,483.28",Worcester,9/11/2024,10/1/2024,11/4/2024,12/3/2024,12/5/2025,Complete
,PR-3003587003,221R-20RROMA,20 Romano Ave Fitchburg MA USA 01420,UNITIL,"$2,909.66",Fitchburg,2/27/2025,5/13/2025,5/6/2025,5/15/2025,12/5/2025,Complete
,PR-3003992546,222R-012BHAT,12 Bonanza Rd Chelmsford MA USA 01824,National Grid,"$7,483.28",CHELMSFORD,6/13/2025,7/8/2025,7/30/2025,8/27/2025,12/8/2025,Complete
,PR-3003565103,222R-155CAST,155 Dracut St Lawrence MA USA 01843,National Grid,"$7,483.28",LAWRENCE,2/20/2025,3/7/2025,4/25/2025,7/18/2025,12/9/2025,Complete
,PR-3004111609,222R-002LISA,2 Driftwood Dr Woburn MA USA 01801,Eversource,"$9,690.00",WOBURN,6/27/2025,7/14/2025,8/27/2025,9/5/2025,12/9/2025,Complete
,PR-3002971932,223R-201CRO1,201 Maryland St New Bedford MA USA 02745,Eversource,"$3,637.00",New Bedford,12/12/2024,3/22/2025,7/18/2025,7/25/2025,12/9/2025,Complete
,PR-3003007133,222R-023URQU,23 Putnam Rd Revere MA USA 02151,National Grid,$0.00,Revere,9/18/2024,11/14/2024,8/13/2025,9/4/2025,12/10/2025,Complete
,PR-3004076527,221R-072RAMO3,72 Nancy Ave Pittsfield MA USA 01201,WMECO,"$3,503.05",PITTSFIELD,6/25/2025,8/21/2025,7/18/2025,8/26/2025,12/10/2025,Complete
,PR-3003990314,223R-017SAIN,17 Forest Rd Brockton MA USA 02301,National Grid,"$5,053.76",Brockton,6/9/2025,7/17/2025,9/24/2025,11/7/2025,12/11/2025,Complete
,PR-3003005017,222R-009CAB3,9 Woodland Cir Methuen MA USA 01844,National Grid,"$7,717.94",Methuen,9/24/2024,10/16/2024,4/24/2025,5/15/2025,12/11/2025,Complete
,PR-3003616119,221R-22EALVE,22 East St Upton MA USA 01568,National Grid,"$10,145.68",Upton,3/17/2025,3/24/2025,6/9/2025,7/25/2025,12/11/2025,Complete
,PR-3003702198,222R-34CMCDO,34 Cinnamon Cir Tewksbury MA USA 01876,National Grid,"$7,816.28",TEWKSBURY,3/30/2025,4/9/2025,3/16/2025,7/22/2025,12/12/2025,Complete
,PR-3003237875,222R-171PENA,171 Marlborough Rd Salem MA USA 01970,National Grid,"$7,483.28",Salem,11/6/2024,11/14/2024,2/18/2025,3/15/2025,12/15/2025,Complete
,PR-3003047170,222R-034CABA,34 Buswell Ave Methuen MA USA 01844,National Grid,"$13,656.77",Methuen,9/21/2024,10/4/2024,4/30/2025,5/14/2025,12/15/2025,Complete
,PR-3004382717,221R-111THIB,111 Seneca St Fitchburg MA USA 01420,UNITIL,"$10,857.64",FITCHBURG,9/3/2025,10/16/2025,9/29/2025,10/20/2025,12/15/2025,Complete
,PR-3003309175,222R-130SAN1,130 Glenwood St Lowell MA USA 01852,National Grid,"$7,483.28",Lowell,12/11/2024,12/19/2024,2/26/2025,3/11/2025,12/15/2025,Complete
,PR-3004207968,223R-075WYMA,75 Vaughan Hill Rd Rochester MA USA 02770,Eversource,"$3,260.23",Rochester,8/7/2025,8/21/2025,10/7/2025,10/22/2025,12/16/2025,Complete
,PR-3003197716,222R-046COEL,46 Shannon Rd Billerica MA USA 01821,National Grid,"$4,500.00",Billerica,3/19/2025,3/25/2025,6/27/2025,9/15/2025,12/16/2025,Complete
,PR-3000247459,222R-238DELA,238 Oak St Methuen MA USA 01844,National Grid,"$7,816.28",Methuen,4/10/2025,5/7/2025,6/24/2025,7/17/2025,12/17/2025,Complete
,PR-3003248829,222R-139HER1,139 Hancock St Lawrence MA USA 01841,National Grid,"$7,483.28",Lawrence,1/13/2025,5/8/2025,5/23/2025,6/19/2025,12/19/2025,Complete
,PR-3003608839,223R-27MPENN,27 McAuliffe Rd Randolph MA USA 02368,National Grid,"$7,483.28",Randolph,3/11/2025,3/19/2025,6/3/2025,7/21/2025,12/23/2025,Complete
,PR-3003326055,222R-011NDU2,11 Strongwater Rd Methuen MA USA 01844,National Grid,"$7,717.94",Methuen,11/25/2024,12/19/2024,2/25/2025,3/5/2025,12/23/2025,Complete
,PR-3003204558,223R-192REYE,192 Groveland St Abington MA USA 02351,National Grid,"$7,816.28",Abington,11/19/2024,6/30/2025,4/18/2025,11/15/2025,12/26/2025,Complete
,PR-3003866940,223R-155GOME2,155 Keswick Rd Brockton MA USA 02302,National Grid,"$8,449.76",BROCKTON,6/9/2025,7/1/2025,9/9/2025,10/2/2025,12/26/2025,Complete
,PR-3003845292,222R-003REYE2,3 Marc Ln Lawrence MA USA 01843,National Grid,"$7,816.28",LAWRENCE,5/3/2025,8/4/2025,7/7/2025,8/6/2025,12/26/2025,Complete
,PR-3003445269,221R-023TUPP,23 Waterman Rd Auburn MA USA 01501,National Grid,"$7,816.28",Auburn,1/28/2025,2/20/2025,4/3/2025,4/8/2025,12/27/2025,Complete
,PR-3003137080,222R-037RAME,37 Oak Knoll Rd Methuen MA USA 01844,National Grid,"$8,933.00",Methuen,10/11/2024,11/25/2024,1/23/2025,2/21/2025,12/29/2025,Complete
,PR-3003690934,222R-260BLAI,260 N Broadway Haverhill MA USA 01832,National Grid,"$7,816.28",HAVERHILL,4/3/2025,4/10/2025,6/18/2025,7/30/2025,12/30/2025,Complete
,PR-3004295772,223R-015CAVE,15 Round Hill Ave Plymouth MA USA 02360,Eversource,"$4,570.82",PLYMOUTH,8/22/2025,10/6/2025,8/18/2025,11/13/2025,12/30/2025,Complete
,PR-3003901392,223R-001RAJE,1 Blanchard St Foxborough MA USA 02035,National Grid,"$14,431.75",FOXBORO,5/27/2025,6/3/2025,9/25/2025,10/23/2025,1/2/2026,Complete
,PR-3004174227,221R-119BOUR,119 New Windsor Rd Hinsdale MA USA 01235,WMECO,"$2,855.90",HINSDALE,7/12/2025,10/20/2025,7/29/2025,10/27/2025,1/5/2026,Complete
,PR-3003705670,223R-51FNILE,51 Farnham St Brockton MA USA 02302,National Grid,"$7,483.28",BROCKTON,4/4/2025,6/16/2025,8/18/2025,9/10/2025,1/7/2026,Complete
,PR-3003759234,223R-84CWHIT,84 Central St Abington MA USA 02351,National Grid,"$7,483.28",ABINGTON,4/11/2025,4/25/2025,8/21/2025,9/12/2025,1/8/2026,Complete
,PR-3004004507,221R-235ALVA,235 Ohio Ave West Springfield MA USA 01089,WMECO,"$3,725.70",WEST SPRINGFIELD,6/20/2025,11/3/2025,9/5/2025,11/7/2025,1/8/2026,Complete
,PR-3003872265,223R-035PHIL,35 King St Stoughton MA USA 02072,National Grid,"$7,816.28",STOUGHTON,5/9/2025,5/19/2025,9/17/2025,9/29/2025,1/12/2026,Complete
,PR-3003744177,223R-50CBONA,50 Chapin St Fall River MA USA 02724,National Grid,"$8,256.47",FALL RIVER,5/4/2025,5/13/2025,8/27/2025,10/24/2025,1/12/2026,Complete
,PR-3003849892,221R-132CLOU,134 Plain St Easthampton MA USA 01027,WMECO,"$2,318.80",EASTHAMPTON,5/6/2025,9/24/2025,9/26/2025,9/30/2025,1/12/2026,Complete
,PR-3004027206,223R-778WOOD,778 Turnpike St Stoughton MA USA 02072,National Grid,"$7,773.33",STOUGHTON,6/30/2025,7/9/2025,9/19/2025,9/30/2025,1/13/2026,Complete
,PR-3003369859,221R-346SPER,346 Pleasantdale Rd Rutland MA USA 01543,National Grid,"$7,816.28",Rutland,2/10/2025,3/13/2025,4/23/2025,5/20/2025,1/16/2026,Complete
,PR-3003623372,222R-40RALLE,40 Ruthellen Rd Chelmsford MA USA 01824,National Grid,"$7,483.28",CHELMSFORD,3/5/2025,3/17/2025,5/29/2025,6/13/2025,1/20/2026,Complete
,PR-3003528447,221R-113VIE1,113 Skyridge St Ludlow MA USA 01056,Eversource,"$3,466.56",LUDLOW,2/5/2025,5/23/2025,3/12/2025,5/29/2025,1/21/2026,Complete
,PR-3003991439,223R-041GOME,41 Juniper Rd Holbrook MA USA 02343,National Grid,"$2,027.12",HOLBROOK,6/25/2025,8/4/2025,9/29/2025,10/11/2025,1/23/2026,Complete
,PR-3003573989,221R-64BDANI,64 Bates St Mendon MA USA 01756,National Grid,"$8,920.25",MENDON,2/25/2025,3/10/2025,10/15/2025,11/13/2025,1/26/2026,Complete
,PR-3004002557,223R-022PINH,22 Bumpy Ln Rochester MA USA 02770,Eversource,"$10,803.52",ROCHESTER,7/18/2025,7/24/2025,10/17/2025,11/3/2025,1/29/2026,Complete
,PR-3003951985,221R-012DASI,12 Harding St Milford MA USA 01757,National Grid,"$7,483.28",MILFORD,6/2/2025,6/11/2025,9/19/2025,9/30/2025,2/3/2026,Complete
,PR-3003886173,221R-035MCCA,35 Eddy St Springfield MA USA 01104,WMECO,"$7,620.08",SPRINGFIELD,5/28/2025,8/1/2025,6/2/2025,8/4/2025,2/4/2026,Complete
